title = "surface data"
 variables = "x/c"
"Re<greek>q</greek>"
"frequency"
"wave length"
"N<sub>factor</sub>"
zone  t = "dict_keys(  allWalls ispan = 001 upper ts wave 22000.0hz"
   0.13375E+00   0.14492E+04   0.13354E+05   0.14116E+18   0.48616E+00
   0.13767E+00   0.14774E+04   0.13354E+05   0.14382E+18   0.52222E+00
   0.14165E+00   0.15048E+04   0.13354E+05   0.14640E+18   0.56127E+00
   0.14572E+00   0.15313E+04   0.13354E+05   0.14889E+18   0.59801E+00
   0.14987E+00   0.15561E+04   0.13354E+05   0.15120E+18   0.62610E+00
   0.15410E+00   0.15801E+04   0.13354E+05   0.15343E+18   0.63963E+00
   0.15841E+00   0.16037E+04   0.13354E+05   0.15561E+18   0.63472E+00
   0.16280E+00   0.16284E+04   0.13354E+05   0.15789E+18   0.61045E+00
   0.16727E+00   0.16550E+04   0.13354E+05   0.16036E+18   0.56912E+00
   0.17183E+00   0.16843E+04   0.13354E+05   0.16311E+18   0.51540E+00
   0.17647E+00   0.17166E+04   0.13354E+05   0.16619E+18   0.45481E+00
   0.18120E+00   0.17516E+04   0.13354E+05   0.16954E+18   0.39152E+00
   0.18602E+00   0.17885E+04   0.13354E+05   0.17312E+18   0.32683E+00
   0.19092E+00   0.18252E+04   0.13354E+05   0.17670E+18   0.25759E+00
   0.19591E+00   0.18612E+04   0.13354E+05   0.18022E+18   0.17586E+00
   0.20098E+00   0.18959E+04   0.13354E+05   0.18361E+18   0.71032E-01
   0.20615E+00   0.19302E+04   0.13354E+05   0.18696E+18   0.00000E+00
   0.21140E+00   0.19653E+04   0.13354E+05   0.19041E+18   0.00000E+00
   0.21675E+00   0.20021E+04   0.13354E+05   0.19403E+18   0.00000E+00
   0.22218E+00   0.20418E+04   0.13354E+05   0.19796E+18   0.00000E+00
   0.22771E+00   0.20841E+04   0.13354E+05   0.20218E+18   0.00000E+00
   0.23332E+00   0.21278E+04   0.13354E+05   0.20655E+18   0.00000E+00
   0.23903E+00   0.21711E+04   0.13354E+05   0.21091E+18   0.00000E+00
